SubscriberID,FullName,Email,Region,Plan,SignupDate,RenewalDate,TenureDays,OnboardingScore,HasNegativeTicketPreRenewal,Cancelled,TotalOrders,TotalSpent,AvgOrderValue,NumSupportTickets,NumNegativeTickets,DaysBeforeRenewalLastNegativeTicket
S-11564,Brian Christensen,mandypetty@example.com,Northeast,Monthly Plus,2024-12-10,2026-09-09,648,51.6,False,False,19,992.06,52.21,3,0,
S-11565,Jon Berry,nicholas33@example.com,West,Monthly Plus,2025-03-07,2026-09-11,561,71.8,False,False,16,856.91,53.56,3,1,
S-11566,Michael Phillips,brittany29@example.com,West,Monthly Essentials,2025-02-16,2026-08-26,580,81.5,False,True,20,1073.46,53.67,0,0,
S-11567,Sean Carter,dudleycody@example.com,Northeast,Monthly Plus,2025-11-12,2026-09-19,311,64.9,False,True,9,540.59,60.07,2,0,
S-11568,Anthony Hayes,marilyn67@example.net,Midwest,Monthly Essentials,2026-06-26,2026-09-07,85,100.0,True,False,1,36.58,36.58,1,1,5.0
S-11569,Charles Ford,kcontreras@example.org,Midwest,Monthly Essentials,2025-09-12,2026-09-06,372,100.0,False,False,11,617.91,56.17,4,2,
S-11570,Roy Fowler,lshannon@example.net,Midwest,Monthly Essentials,2026-01-30,2026-09-06,232,80.1,True,False,6,309.63,51.6,1,1,76.0
S-11571,Ashley Lee,ijackson@example.com,Midwest,Monthly Plus,2025-05-16,2026-08-23,491,45.2,False,False,17,859.8,50.58,3,1,
S-11572,Katherine Simon,bhall@example.org,West,Monthly Essentials,2025-03-24,2026-09-15,544,76.2,True,True,18,872.64,48.48,2,1,73.0
S-11573,Kimberly Mcdowell,amyferrell@example.com,Northeast,Monthly Essentials,2025-02-24,2026-08-23,572,79.8,True,False,19,975.6,51.35,2,1,42.0
S-11574,Darryl Christensen,vasquezjacqueline@example.net,Midwest,Monthly Essentials,2025-09-21,2026-09-14,363,87.7,False,False,12,595.02,49.58,0,0,
S-11575,Jessica Becker,chavezisabel@example.com,South,Quarterly Bundle,2026-07-23,2026-08-26,58,69.4,False,False,2,98.25,49.12,1,0,
S-11576,Kathleen Mccullough,michellesmith@example.org,Northeast,Quarterly Bundle,2026-07-08,2026-08-22,73,66.6,False,False,3,137.58,45.86,0,0,
S-11577,Charles Hopkins,henrysoto@example.com,Midwest,Monthly Essentials,2026-03-09,2026-09-14,194,80.5,False,False,5,277.38,55.48,3,1,3.0
S-11578,Angelica Long,alexis58@example.com,Midwest,Monthly Plus,2025-05-24,2026-08-29,483,75.4,True,False,17,837.24,49.25,2,1,81.0
S-11579,Melissa Sullivan,jessicamills@example.org,Midwest,Monthly Plus,2026-07-16,2026-09-11,65,100.0,False,False,1,52.4,52.4,0,0,
S-11580,Kenneth Murphy,wnovak@example.net,West,Monthly Essentials,2026-02-08,2026-09-13,223,62.9,False,False,6,294.9,49.15,2,1,54.0
S-11581,Kristin Ferguson,joe99@example.net,West,Monthly Essentials,2025-12-24,2026-09-13,269,79.5,False,False,9,453.69,50.41,0,0,
S-11582,Joshua Smith,davidsellers@example.com,Northeast,Monthly Essentials,2025-08-12,2026-08-25,403,71.9,False,False,12,674.19,56.18,1,0,
S-11583,Tiffany Holt,eileendaniels@example.net,South,Monthly Essentials,2025-09-06,2026-09-02,378,46.4,False,False,11,629.65,57.24,4,0,
S-11584,Melissa Romero,deborah49@example.com,West,Monthly Essentials,2026-02-12,2026-09-08,219,81.6,False,False,7,352.28,50.33,1,0,
S-11585,Lisa Spencer,hollandjustin@example.com,West,Quarterly Bundle,2026-08-15,2026-09-04,35,95.3,True,True,1,48.31,48.31,1,1,56.0
S-11586,Katie Rivers,dominguezscott@example.com,South,Monthly Essentials,2025-05-31,2026-08-31,476,50.6,False,False,16,858.77,53.67,1,0,
S-11587,Cynthia Stephens,mmyers@example.net,Northeast,Monthly Essentials,2025-08-27,2026-09-14,388,75.5,False,False,11,591.02,53.73,1,0,
S-11588,Mary Johnson,xhill@example.org,South,Monthly Essentials,2025-08-10,2026-08-30,405,58.6,False,False,14,739.55,52.82,2,0,
S-11589,Amy Burton,isimpson@example.com,Northeast,Monthly Plus,2026-03-31,2026-09-05,172,56.6,False,False,6,315.21,52.54,0,0,
S-11590,Chris Hanson,twagner@example.org,South,Quarterly Bundle,2026-04-09,2026-08-29,163,76.9,False,False,6,313.26,52.21,1,1,47.0
S-11591,Beverly Black,troybrady@example.net,Midwest,Monthly Plus,2025-08-09,2026-09-08,406,75.3,False,False,14,706.37,50.46,2,1,
S-11592,Melanie Smith,faithsparks@example.com,West,Monthly Essentials,2026-03-27,2026-09-06,176,67.5,False,False,6,349.38,58.23,0,0,
S-11593,Derrick Johnson,karla66@example.net,Northeast,Monthly Plus,2025-01-14,2026-08-24,613,66.7,True,False,19,952.95,50.16,1,1,86.0
S-11594,Melissa Carroll,nunezgary@example.net,Midwest,Monthly Essentials,2025-10-15,2026-09-04,339,66.4,True,False,9,487.45,54.16,1,1,21.0
S-11595,Paul Phelps,john86@example.com,Midwest,Monthly Essentials,2025-09-22,2026-08-26,362,100.0,True,True,11,579.11,52.65,3,1,83.0
S-11596,Christina Gomez,jacob32@example.net,Northeast,Monthly Essentials,2026-01-02,2026-09-15,260,76.6,False,False,6,312.64,52.11,2,1,
S-11597,Laura Adams,ogreer@example.org,Midwest,Quarterly Bundle,2026-01-20,2026-09-04,242,100.0,True,False,7,307.78,43.97,2,1,22.0
S-11598,Stephanie Armstrong,petersonfrank@example.org,Northeast,Monthly Essentials,2026-02-07,2026-08-25,224,80.3,True,True,7,357.86,51.12,1,1,14.0
S-11599,Sydney Lopez,jennifer72@example.com,South,Monthly Essentials,2026-07-21,2026-08-31,60,54.6,False,False,3,141.37,47.12,0,0,
S-11600,Wayne Jackson,mirandawalker@example.net,Midwest,Quarterly Bundle,2026-06-02,2026-08-27,109,88.5,False,False,1,46.72,46.72,0,0,
S-11601,Melissa Garcia,castropeter@example.com,West,Monthly Essentials,2024-12-28,2026-09-05,630,100.0,True,False,22,1198.46,54.48,7,1,28.0
S-11602,Matthew Stone,jherring@example.com,South,Monthly Essentials,2024-11-17,2026-08-29,671,33.8,False,False,23,1144.05,49.74,3,2,82.0
S-11603,Frank Freeman,mallory30@example.org,West,Monthly Essentials,2025-04-30,2026-08-29,507,91.8,False,False,17,867.99,51.06,1,0,
S-11604,Marcus Rich,housedaniel@example.com,Midwest,Monthly Essentials,2026-06-11,2026-08-27,100,77.9,True,False,4,194.63,48.66,1,1,65.0
S-11605,Carmen Gonzalez,brandi40@example.org,South,Quarterly Bundle,2025-08-05,2026-09-07,410,57.4,False,False,14,711.27,50.8,0,0,
S-11606,Christine Parker,kelly15@example.com,Northeast,Monthly Essentials,2025-03-17,2026-09-04,551,69.7,False,True,18,946.5,52.58,4,1,
S-11607,Daniel Thompson,lisaalvarez@example.net,Midwest,Monthly Plus,2026-06-18,2026-09-05,93,76.8,True,False,4,221.13,55.28,2,1,11.0
S-11608,Robert West,brandon94@example.org,Northeast,Monthly Essentials,2025-10-24,2026-08-21,330,67.4,False,False,11,559.05,50.82,2,0,
S-11609,Maria Rodriguez,johnsonmichael@example.com,Northeast,Monthly Essentials,2025-10-28,2026-09-18,326,68.1,False,True,10,520.56,52.06,0,0,
S-11610,Joseph Bright,mhoffman@example.net,Midwest,Monthly Essentials,2026-07-10,2026-08-29,71,75.4,False,True,2,96.25,48.12,0,0,
S-11611,Norma Smith,david88@example.net,West,Monthly Essentials,2026-05-22,2026-09-08,120,53.6,False,True,4,239.8,59.95,1,0,
S-11612,Hannah Martin,savannahgrant@example.com,West,Quarterly Bundle,2025-06-21,2026-09-19,455,64.4,False,False,16,870.93,54.43,0,0,
S-11613,Tyler Shields,csparks@example.net,Northeast,Monthly Essentials,2025-03-04,2026-09-12,564,77.0,False,True,19,1011.56,53.24,2,0,
S-11614,Edwin Jackson,gmccarthy@example.com,Midwest,Quarterly Bundle,2025-08-26,2026-09-16,389,43.0,True,True,11,529.4,48.13,4,2,48.0
S-11615,Dr. Diana Chen,yoconnell@example.com,Northeast,Quarterly Bundle,2025-12-28,2026-09-02,265,74.4,False,False,7,360.6,51.51,1,0,
S-11616,Sarah Roberts,kevinmendez@example.org,Midwest,Quarterly Bundle,2026-05-31,2026-08-21,111,62.0,False,False,4,201.93,50.48,1,0,
S-11617,Robin Patterson,anthony00@example.org,Northeast,Monthly Essentials,2025-08-07,2026-08-31,408,71.5,True,True,13,617.79,47.52,3,1,41.0
S-11618,Eric Fowler,charlesyoung@example.net,South,Quarterly Bundle,2025-06-15,2026-09-09,461,78.1,True,True,16,850.19,53.14,2,2,69.0
S-11619,Sonya Wilcox,miranda13@example.org,Northeast,Monthly Essentials,2026-01-12,2026-09-16,250,61.7,False,False,9,525.94,58.44,4,1,64.0
S-11620,John Boyd,lpeters@example.net,West,Monthly Essentials,2026-06-05,2026-09-14,106,67.7,True,False,3,168.64,56.21,1,1,51.0
S-11621,Eric Rosales,ncruz@example.net,Midwest,Monthly Essentials,2025-09-26,2026-08-24,358,47.5,False,True,11,546.54,49.69,2,0,
S-11622,Jonathan Jefferson DVM,rodneynolan@example.com,Northeast,Monthly Plus,2025-03-09,2026-09-06,559,48.3,False,False,18,1002.99,55.72,1,0,
S-11623,Eileen Gutierrez,andersonmeghan@example.net,Northeast,Monthly Essentials,2025-12-28,2026-08-24,265,80.5,True,True,7,384.3,54.9,2,1,22.0
S-11624,Tamara Roberts,foxlinda@example.org,Midwest,Monthly Plus,2025-01-01,2026-08-27,626,82.0,False,False,19,1044.89,54.99,2,0,
S-11625,Rhonda Rodriguez,jamesbrown@example.org,Northeast,Monthly Essentials,2025-11-18,2026-08-26,305,49.1,True,False,11,566.45,51.5,4,1,37.0
S-11626,Sherry Brewer,claire06@example.net,Northeast,Quarterly Bundle,2024-11-19,2026-09-05,669,47.4,False,False,23,1200.41,52.19,3,0,
S-11627,Brandon Sanchez,tracy38@example.com,West,Quarterly Bundle,2024-10-31,2026-09-14,688,56.2,False,False,23,1192.91,51.87,4,0,
S-11628,Joseph Wang,fstone@example.net,South,Monthly Plus,2026-06-03,2026-09-09,108,74.4,False,False,4,208.3,52.08,0,0,
S-11629,Richard Yoder,qmarshall@example.net,West,Monthly Essentials,2025-09-16,2026-08-24,368,56.6,True,False,11,614.28,55.84,3,1,53.0
S-11630,Kristina Baker,nicholashuffman@example.org,West,Monthly Plus,2025-04-17,2026-09-12,520,91.0,False,False,15,705.99,47.07,4,0,
S-11631,Luke Dixon,qreyes@example.net,Northeast,Monthly Essentials,2025-02-05,2026-09-17,591,42.7,False,False,17,808.41,47.55,4,0,
S-11632,Brian Brown,jenniferhorne@example.net,Midwest,Monthly Plus,2026-02-26,2026-09-01,205,37.4,False,False,5,264.26,52.85,1,0,
S-11633,Arthur Mcdaniel,scottlove@example.org,Midwest,Monthly Plus,2025-06-10,2026-09-04,466,76.6,False,False,15,772.97,51.53,3,0,
S-11634,Mary Levy,nguyengerald@example.net,Northeast,Monthly Essentials,2025-03-19,2026-09-17,549,80.6,True,True,18,990.19,55.01,1,1,55.0
S-11635,Susan Lewis,gkeith@example.net,South,Monthly Essentials,2024-12-04,2026-08-25,654,61.3,True,False,20,1031.22,51.56,6,1,30.0
S-11636,Gabriel Nash,bowmanjoel@example.net,Northeast,Quarterly Bundle,2026-01-08,2026-09-13,254,59.2,False,False,6,309.53,51.59,2,0,
S-11637,Steven Nguyen,jacqueline39@example.net,West,Monthly Essentials,2024-10-02,2026-09-12,717,73.2,False,False,23,1110.76,48.29,3,1,33.0
S-11638,Justin Parker,umartinez@example.net,West,Monthly Plus,2024-10-31,2026-09-14,688,90.8,True,False,23,1163.91,50.6,3,1,24.0
S-11639,Patrick Snyder,lindseyroberts@example.org,West,Monthly Essentials,2026-04-23,2026-08-29,149,58.0,True,False,5,289.16,57.83,1,1,23.0
S-11640,Debbie King,ucarr@example.org,Northeast,Quarterly Bundle,2025-06-18,2026-09-01,458,72.1,False,False,13,656.32,50.49,0,0,
S-11641,Jeremy Summers,ksmith@example.org,Midwest,Monthly Plus,2024-09-30,2026-09-12,719,67.1,False,False,24,1224.14,51.01,4,1,
S-11642,Christopher Rivera,fwolf@example.net,Midwest,Monthly Plus,2025-04-19,2026-09-07,518,91.9,False,False,16,816.3,51.02,0,0,
S-11643,John Woodard,devon88@example.org,South,Monthly Essentials,2026-01-21,2026-09-13,241,72.9,False,False,8,421.19,52.65,3,0,
S-11644,Alfred Leonard,taylormichael@example.net,West,Monthly Essentials,2025-07-02,2026-08-30,444,66.4,False,False,14,738.48,52.75,5,3,
S-11645,Shari Kelley,benjaminwilliams@example.net,Northeast,Monthly Plus,2026-07-24,2026-08-30,57,53.5,True,True,1,33.06,33.06,1,1,84.0
S-11646,Robert Parks MD,nbailey@example.net,Midwest,Monthly Essentials,2026-01-09,2026-09-18,253,61.4,False,False,8,397.35,49.67,2,0,
S-11647,Michele Watson,jack86@example.org,South,Quarterly Bundle,2026-07-15,2026-09-08,66,47.5,False,False,1,62.23,62.23,0,0,
S-11648,Tammy Tyler,harrisjoshua@example.com,South,Monthly Plus,2025-10-05,2026-08-25,349,77.8,True,False,11,567.85,51.62,3,1,35.0
S-11649,James Miller,daniel15@example.org,Midwest,Monthly Plus,2025-07-15,2026-09-18,431,58.4,False,False,15,766.0,51.07,0,0,
S-11650,Shelby Duncan,johnsonedward@example.net,West,Monthly Essentials,2024-12-30,2026-08-31,628,43.4,False,False,21,1071.35,51.02,3,1,
S-11651,Timothy Mcmahon,elizabeth14@example.org,Midwest,Monthly Essentials,2025-10-07,2026-08-31,347,55.1,False,False,12,594.03,49.5,1,0,
S-11652,Matthew Moss,brianmorrow@example.org,Northeast,Monthly Essentials,2024-12-04,2026-09-19,654,63.8,True,False,20,1066.95,53.35,3,2,22.0
S-11653,Wendy Miller,hdavis@example.org,West,Monthly Essentials,2026-04-21,2026-08-26,151,100.0,False,True,4,209.85,52.46,0,0,
S-11654,Mark Dennis,clarkdavid@example.net,Midwest,Monthly Plus,2024-10-06,2026-08-25,713,50.7,True,False,24,1300.85,54.2,2,1,78.0
S-11655,Toni Ortiz,brianobrien@example.net,South,Monthly Plus,2026-05-05,2026-09-09,137,100.0,False,False,4,171.19,42.8,0,0,
S-11656,Audrey Reyes,andersonhenry@example.org,South,Monthly Essentials,2026-04-07,2026-08-22,165,37.5,True,True,5,249.5,49.9,1,1,41.0
S-11657,Amanda Taylor,dorothy87@example.org,West,Monthly Essentials,2026-01-30,2026-09-01,232,62.0,True,False,5,253.9,50.78,2,2,21.0
S-11658,Marcus Blair,carterjames@example.com,West,Monthly Essentials,2025-05-25,2026-08-23,482,61.8,False,False,16,831.28,51.96,1,0,
S-11659,Joshua Guerrero,qcurtis@example.com,South,Monthly Plus,2026-06-05,2026-08-22,106,79.0,False,False,1,49.72,49.72,0,0,
S-11660,Ashley Duran,gregory14@example.org,Midwest,Monthly Essentials,2025-04-02,2026-09-10,535,59.1,True,False,16,766.38,47.9,1,1,39.0
S-11661,Melanie Garrett,sandraheath@example.net,Northeast,Monthly Essentials,2026-07-06,2026-08-26,75,68.7,False,False,2,125.01,62.5,0,0,
S-11662,Vicki Hernandez,nicholas09@example.org,Midwest,Monthly Plus,2026-08-18,2026-09-16,32,80.3,True,True,2,112.2,56.1,1,1,88.0
S-11663,Holly Ponce,efranco@example.net,Northeast,Monthly Plus,2026-05-13,2026-08-24,129,70.4,False,False,5,267.36,53.47,0,0,
S-11664,April Galvan,david97@example.org,South,Monthly Essentials,2025-01-07,2026-09-05,620,63.9,False,True,20,1036.52,51.83,3,0,
S-11665,Crystal Chavez,joshuacoleman@example.com,Northeast,Monthly Essentials,2025-07-11,2026-09-11,435,74.4,False,False,12,586.14,48.84,0,0,
S-11666,Kimberly Hughes,jasonjohnson@example.org,West,Monthly Plus,2025-10-29,2026-08-27,325,46.2,False,False,11,551.41,50.13,0,0,
S-11667,Paula Johnson,bconrad@example.org,West,Monthly Essentials,2026-03-01,2026-09-05,202,80.4,False,False,4,173.86,43.46,0,0,
S-11668,Christopher Hall,kramirez@example.net,Northeast,Monthly Essentials,2025-09-06,2026-09-11,378,48.1,False,False,10,539.2,53.92,2,1,38.0
S-11669,Jessica Griffith,reynoldsmichelle@example.org,West,Monthly Essentials,2024-10-24,2026-09-10,695,90.2,False,False,22,1160.41,52.75,3,0,
S-11670,Carlos Heath,petersonjose@example.org,South,Monthly Essentials,2026-03-28,2026-08-22,175,51.8,True,True,3,172.22,57.41,1,1,21.0
S-11671,Melinda May,jacquelinedelacruz@example.org,Midwest,Monthly Plus,2024-11-19,2026-09-01,669,69.2,False,False,20,1025.64,51.28,1,1,
S-11672,Caleb Jensen,kfrye@example.net,Northeast,Monthly Essentials,2025-11-12,2026-09-08,311,80.0,True,False,8,420.16,52.52,2,1,48.0
S-11673,Jay Buchanan,woodbrittany@example.com,South,Monthly Essentials,2025-06-26,2026-09-17,450,90.1,False,False,14,713.49,50.96,4,1,76.0
S-11674,Jeffery Thompson,johnskinner@example.org,West,Quarterly Bundle,2026-01-03,2026-08-29,259,51.4,False,True,7,354.99,50.71,1,0,
S-11675,Danielle Hamilton,williamsbrian@example.org,South,Monthly Essentials,2026-06-18,2026-09-03,93,88.0,False,False,4,213.05,53.26,0,0,
S-11676,Kayla Williams,shafferjill@example.com,Midwest,Monthly Essentials,2024-12-11,2026-09-10,647,64.3,False,False,21,1107.15,52.72,0,0,
S-11677,Ashlee Ross,burnsrodney@example.org,South,Quarterly Bundle,2025-01-11,2026-09-19,616,44.4,True,True,18,919.46,51.08,5,3,53.0
S-11678,Kelly Burnett,seth29@example.org,South,Monthly Essentials,2025-04-09,2026-09-02,528,75.3,False,False,16,818.6,51.16,0,0,
S-11679,Ashley Cooper,fordjames@example.org,Midwest,Monthly Essentials,2026-06-01,2026-09-09,110,87.4,True,False,4,239.44,59.86,1,1,43.0
S-11680,Brian Brown,martinnovak@example.com,West,Monthly Essentials,2025-04-04,2026-09-07,533,100.0,False,False,18,978.06,54.34,1,1,
S-11681,Joseph Hill,james62@example.org,West,Monthly Essentials,2025-09-30,2026-09-03,354,75.4,False,False,10,559.72,55.97,3,1,
S-11682,Allison Cunningham,michaelvillarreal@example.net,West,Monthly Essentials,2025-10-07,2026-09-15,347,86.1,False,False,9,456.48,50.72,1,0,
S-11683,Jeffery Jordan,tyler31@example.net,Northeast,Monthly Plus,2025-09-17,2026-09-11,367,87.3,False,False,10,524.3,52.43,0,0,
S-11684,Cristian Lambert,catherinemoore@example.com,Midwest,Quarterly Bundle,2025-10-23,2026-08-30,331,58.8,False,False,9,483.41,53.71,0,0,
S-11685,Sara Preston,fmorrow@example.com,West,Monthly Plus,2026-01-29,2026-08-27,233,66.3,True,True,6,335.56,55.93,3,2,45.0
S-11686,Kelly Rivas,dsmith@example.com,West,Quarterly Bundle,2026-04-20,2026-09-11,152,88.4,True,False,3,155.28,51.76,1,1,83.0
S-11687,Jeffery Collins,courtney01@example.org,Midwest,Quarterly Bundle,2026-01-02,2026-09-14,260,91.6,False,False,9,453.42,50.38,1,1,73.0
S-11688,Kevin Estrada,sloanbenjamin@example.net,West,Quarterly Bundle,2026-01-26,2026-09-19,236,72.5,False,True,8,407.92,50.99,0,0,
S-11689,Lauren Stephens,hooveranna@example.net,West,Monthly Essentials,2025-10-26,2026-08-28,328,61.9,False,False,11,574.46,52.22,3,0,
S-11690,Lynn Adams,edwardselizabeth@example.net,Midwest,Quarterly Bundle,2026-06-04,2026-09-08,107,74.2,True,False,4,233.71,58.43,3,1,69.0
S-11691,Richard Williams,mortonkenneth@example.net,Midwest,Monthly Plus,2026-06-09,2026-09-14,102,100.0,False,False,1,51.41,51.41,0,0,
S-11692,Tanya Foster,pfowler@example.org,Northeast,Monthly Essentials,2025-12-06,2026-09-08,287,76.6,True,False,7,370.05,52.86,3,1,49.0
S-11693,Kevin Jennings,jreyes@example.net,South,Monthly Essentials,2025-10-13,2026-08-30,341,90.0,False,False,12,606.48,50.54,2,1,
S-11694,Jason Reyes,hernandeztodd@example.org,Midwest,Monthly Essentials,2025-05-09,2026-08-25,498,92.4,False,False,17,941.98,55.41,5,2,
S-11695,Mr. David Rivas,samuel38@example.net,Northeast,Monthly Essentials,2024-09-30,2026-09-18,719,94.7,False,False,23,1177.55,51.2,3,1,
S-11696,Donna Carroll,forbessean@example.org,Northeast,Monthly Essentials,2025-05-20,2026-08-23,487,49.3,False,False,14,756.71,54.05,3,0,
S-11697,Rodney Baker,qcharles@example.org,West,Monthly Plus,2024-11-06,2026-08-30,682,100.0,False,False,23,1155.6,50.24,2,0,
S-11698,John Robertson,danieljenkins@example.org,Midwest,Quarterly Bundle,2025-07-15,2026-08-23,431,80.3,False,False,12,661.76,55.15,0,0,
S-11699,Mary Mccoy,cody81@example.org,Northeast,Monthly Plus,2025-11-06,2026-09-17,317,74.7,False,False,8,410.29,51.29,4,0,
S-11700,Michael Gilbert,hlester@example.org,West,Monthly Plus,2026-03-20,2026-08-31,183,56.5,False,False,6,300.82,50.14,0,0,
S-11701,Tonya Simon,sarah80@example.org,Midwest,Monthly Essentials,2026-03-13,2026-08-28,190,53.4,True,False,7,391.96,55.99,2,1,12.0
S-11702,Tanya Shannon,amanda21@example.com,West,Monthly Plus,2026-06-05,2026-09-05,106,69.3,False,True,3,168.37,56.12,0,0,
S-11703,Sophia Boyd,ashleyalexander@example.net,West,Monthly Essentials,2025-07-20,2026-09-17,426,49.6,True,False,15,835.34,55.69,3,2,56.0
S-11704,Timothy Ryan,cainjordan@example.org,West,Monthly Essentials,2025-12-02,2026-08-26,291,75.1,True,False,10,457.41,45.74,1,1,45.0
S-11705,Francisco Estrada,meganjames@example.org,Midwest,Quarterly Bundle,2024-12-26,2026-09-15,632,66.2,False,False,21,1123.76,53.51,3,0,
S-11706,Jamie Duran,villawilliam@example.com,Midwest,Monthly Essentials,2024-12-14,2026-08-30,644,70.1,False,False,20,1055.0,52.75,1,0,
S-11707,Leslie Moody,gcastro@example.org,South,Monthly Essentials,2025-04-18,2026-09-04,519,100.0,False,False,18,964.04,53.56,3,1,
S-11708,Paul Lane,dbeck@example.com,South,Monthly Essentials,2025-04-25,2026-08-26,512,75.0,True,False,16,909.15,56.82,6,1,78.0
S-11709,Henry Reeves,rebecca19@example.com,Midwest,Monthly Essentials,2026-04-12,2026-09-02,160,83.5,False,False,4,201.54,50.38,0,0,
S-11710,Jeffery Snyder,gregorymitchell@example.net,South,Monthly Essentials,2024-10-29,2026-08-26,690,74.6,False,False,23,1150.95,50.04,3,0,
S-11711,Courtney Sharp,daniel79@example.net,South,Monthly Essentials,2025-07-19,2026-09-14,427,96.3,False,False,13,717.25,55.17,1,0,
S-11712,Jennifer Carter,dyersara@example.net,Midwest,Monthly Plus,2026-08-06,2026-09-12,44,59.1,False,False,2,109.85,54.92,0,0,
S-11713,Sandy Bennett,jenniferwalls@example.com,Midwest,Monthly Essentials,2024-10-17,2026-09-10,702,83.0,False,True,22,1159.91,52.72,2,0,
S-11714,Jesse Edwards,wallaceeric@example.com,South,Monthly Essentials,2025-01-05,2026-09-11,622,67.7,False,False,19,980.74,51.62,3,1,
S-11715,Charles Zavala,bethany36@example.com,Northeast,Monthly Essentials,2026-01-27,2026-08-31,235,100.0,False,False,5,251.43,50.29,0,0,
S-11716,Beth Shaw,josephross@example.net,Midwest,Monthly Plus,2024-10-19,2026-09-05,700,100.0,False,False,23,1186.57,51.59,5,1,
S-11717,Lisa Beard,tracifoster@example.org,West,Monthly Essentials,2025-09-15,2026-08-22,369,83.6,False,False,11,577.24,52.48,0,0,
S-11718,Nicole Wallace DDS,ejohnson@example.org,South,Monthly Essentials,2025-03-08,2026-09-12,560,86.1,True,False,19,1034.93,54.47,7,1,54.0
