emp_id,full_name,department,job_role,hire_date,term_date,monthly_income,age,gender,tenure_years,environment_satisfaction,job_involvement,job_satisfaction,relationship_satisfaction,work_life_balance
E-2252,Quinn Santos,Sal3s,Account Executive,02/05/2018,N/A,-1,34,Male,8.4,3,3,3,3,3
E-1898,Julia Weber,Eng.,Engineering Lead,03/09/2020,,"$7,105",59,Female,6.06,3,high,3,medium,3
E-2412,Li Kowalski,sales ,Sales Development Rep,2020-07-17,NULL,-1,38,Male,6.19,2,3,2,3,3
E-1110,Maria Silva,engineering,Software Engineer,2013/07/14,NULL,6256,34,Male,13.2,3,3,3,high,3
E-2121,Tomas Silva,Sal3s,Account Executive,25/06/2024,NULL,"$5,882",32,Female,2.25,3,2,3,2,2
E-1782,CARLOS Ivanov,Eng.,Support Engineer,23/01/2017,NULL,"6,458.00",35,Female,9.67,3,3,3,3,n/a
E-1007,Sven Weber,HR,HR Partner,2023/10/06,2026-09-25,4052,48,Male,2.97,3,3,3,3,3
E-2241,  igor ROSSI ,Sales,Account Executive,2005-07-10,N/A,"6,295.00",55,Female,21.21,2,3,high,3,2
E-1288,Paul Ivanov,engineering,Software Engineer,9 Oct 2025,N/A,6531,28,Male,0.96,2,3,3,3,2
E-1265,FATIMA Santos,Eng.,Software Engineer,2026/02/14,,7731,48,Male,0.61,3,2,3,2,3
E-1791,PRIYA Wei,engineering,Support Engineer,28/09/2021,NULL,6903,44,Female,4.99,3,3,3,3,3
E-2157,MIGUEL Rossi,Sal3s,Account Executive,7 Jul 2022,,-1,32,Male,4.22,2,2,6,3,2
E-2157,MIGUEL ROSSI,Sal3s,Account Executive,7 Jul 2022,,-1,32,Male,4.22,2,2,6,3,2
E-1342,  noah FARAH ,Engineering ,QA Analyst,2022/01/16,2026/09/25,6155,54,Male,4.69,medium,2,2,3,3
E-2327,Okafor Osei,sales ,Account Executive,2024/04/17,,"6,671.00",34,Female,2.44,3,2,2,3,2
E-1128,ROSA Weber,Engineering ,Software Engineer,6 Apr 2022,N/A,"5,601.00",48,Male,4.47,2,3,n/a,3,3
E-1097,JULIA Smith,engineering,Software Engineer,11/06/2024,2026/09/25,"$6,295",35,Female,2.29,3,2,3,3,2
E-2005,  okafor HADDAD ,Eng.,Engineering Manager,2022-04-06,,"$7,566",29,Male,4.47,3,2,2,3,3
E-2136,  priya FARAH ,Sal3s,Account Executive,10/09/2020,NULL,"$6,516",35,Male,6.04,3,3,3,3,n/a
E-1247,Grace Farah,Engineering ,Software Engineer,2024/05/31,,5921,32,Male,2.32,3,3,3,3,3
E-1970,Fatima Haddad,Eng.,Engineering Manager,20 Oct 2025,N/A,8111,41,Male,0.93,n/a,3,3,3,3
E-1419,Carlos Nair,engineering,QA Analyst,2026-07-03,N/A,6899,33,Male,0.23,2,6,2,3,3
E-1104,Carlos Kowalski,engineering,Software Engineer,2022-03-08,,7403,38,Male,4.55,3,6,3,n/a,3
E-1195,  aisha DIALLO ,Eng.,Software Engineer,2023-11-08,NULL,"6,506.00",41,Male,2.88,3,2,3,3,3
E-2038,  yusuf WEBER ,sales ,Account Executive,03/10/2023,2026/09/25,5297,36,Male,2.98,2,medium,3,3,3
E-1748,James Rossi,engineering,Support Engineer,2 May 2015,25 Sep 2026,5691,22,Female,11.4,3,3,3,n/a,3
E-1638,LARA Okafor,engineering,Data Engineer,14/06/2024,NULL,6811,42,Male,2.28,high,3,3,3,2
E-2263,JULIA Weber,sales ,Account Executive,2018-08-09,NULL,6010,50,Male,8.13,3,5,3,3,3
E-1942,  igor HADDAD ,engineering,Engineering Lead,16/05/2012,N/A,6424,60,Male,14.36,3,high,3,3,3
E-1957,  lara O'BRIEN ,engineering,Engineering Manager,2026/09/10,25 Sep 2026,"$5,649",41,Male,0.04,3,3,2,3,3
E-1925,  aisha ROSSI ,engineering,Engineering Lead,23/08/2022,NULL,6427,45,Male,4.09,3,3,3,3,medium
E-1431,  rosa IVANOV ,Engineering ,QA Analyst,30/03/2020,N/A,"$7,516",55,Female,6.49,2,2,3,3,2
E-1647,Vera Nakamura,engineering,Data Engineer,9 Apr 2024,NULL,7323,42,Male,2.46,3,3,2,3,3
E-2022,Rosa Duarte,Sal3s,Account Executive,2023-10-21,2026-09-25,5784,32,Male,2.93,3,2,3,2,3
E-1113,Okafor Farah,Engineering ,Software Engineer,30/03/2018,,"7,178.00",34,Male,8.49,3,2,2,3,3
E-1875,ANNA Silva,engineering,Engineering Lead,2022-06-04,2026-09-25,-1,32,Female,4.31,2,2,3,2,3
E-1003,SVEN Lindgren,Human Resources,HR Partner,07/09/2022,25/09/2026,4255,41,Female,4.05,2,3,3,3,3
E-2315,Rosa Lindgren,sales ,Account Executive,4 Nov 2023,N/A,5799,44,Female,2.89,3,high,3,6,3
E-2313,Lara Silva,Sales,Account Executive,29 Jun 2024,,6320,32,Male,2.24,3,3,2,2,3
E-2446,John Novak,Sales,Sales Development Rep,2024-01-27,N/A,"5,883.00",35,Male,2.66,3,2,2,medium,3
E-1519,SOFIA Novak,Engineering ,QA Analyst,2022/06/29,N/A,6773,33,Female,4.24,3,n/a,2,3,3
E-1085,  anna SILVA ,Engineering ,Software Engineer,03/04/2026,2026/09/25,-1,23,Male,0.48,3,n/a,2,3,3
E-2274,David Silva,Sal3s,Account Executive,2023-12-07,,"6,385.00",54,Male,2.8,3,3,2,3,3
E-1678,NADIA Santos,Engineering ,Data Engineer,2012/02/22,,5904,31,Male,14.59,high,2,2,3,3
E-1805,JOHN Haddad,engineering,Support Engineer,2018/02/25,N/A,6588,32,Female,8.58,3,3,2,3,2
E-1954,Nina Kim,engineering,Engineering Lead,2022/01/01,N/A,"6,766.00",31,Female,4.73,3,3,3,3,3
E-1335,PAUL Wei,Eng.,Software Engineer,10/07/2024,N/A,6418,52,Male,2.21,3,3,high,2,3
E-1240,ZOE O'Brien,Engineering ,Software Engineer,2024-05-20,,6826,48,Female,2.35,high,2,2,3,2
E-2293,Zoe Silva,Sal3s,Account Executive,29/06/2020,NULL,6740,45,Male,6.24,2,2,3,3,3
E-1673,SOFIA Haddad,Engineering ,Data Engineer,6 Jul 2020,NULL,7186,31,Female,6.22,medium,3,3,3,3
E-2225,Priya Nakamura,sales ,Account Executive,2022/02/03,N/A,"$5,950",37,Male,4.64,3,3,5,2,3
E-1320,Wei Duarte,Engineering ,Software Engineer,2026/04/28,,7009,26,Male,0.41,high,3,medium,3,n/a
E-2032,Vera Diallo,Sal3s,Account Executive,25/02/2026,25 Sep 2026,5565,22,Male,0.58,2,3,2,medium,3
E-1158,Nina Diallo,engineering,Software Engineer,2022/09/07,,7577,29,Female,4.05,2,3,2,3,3
E-1738,PETRA Lindgren,Eng.,Data Engineer,2024-04-28,N/A,-1,62,Male,2.41,3,3,3,2,3
E-2292,  john WEI ,Sales,Account Executive,20 Jan 2020,,6545,49,Male,6.68,2,3,3,3,3
E-2453,Omar Andersson,Sal3s,Sales Manager,2011/11/04,NULL,5794,34,Female,14.89,2,2,3,3,3
E-1210,  petra WEBER ,Engineering ,Software Engineer,23 Mar 2022,N/A,7211,46,Male,4.51,3,3,high,3,high
E-2307,Hana Haddad,Sales,Account Executive,15/02/2020,NULL,6579,46,Male,6.61,5,3,3,3,3
E-1489,IVAN Smith,Engineering ,QA Analyst,1 Mar 2022,,7056,33,Male,4.57,2,3,2,3,2
E-2295,  lucas DIALLO ,Sal3s,Account Executive,19/03/2026,NULL,6900,34,Male,0.52,0,2,2,2,3
E-1882,Li Okafor,Engineering ,Engineering Lead,29 Jun 2022,N/A,"7,193.00",34,Female,4.24,3,3,3,2,2
E-2436,  igor FARAH ,Sal3s,Sales Development Rep,22 Jun 2013,NULL,"$7,257",39,Male,13.26,3,2,2,medium,2
E-1331,WEI Santos,Engineering ,Software Engineer,06/07/2024,N/A,7072,55,Male,2.22,2,3,2,3,3
E-1442,Aisha Lindgren,Engineering ,QA Analyst,16/01/2022,,6273,38,Male,4.69,2,2,3,3,3
E-1197,Lucas Nair,Engineering ,Software Engineer,2015-05-20,NULL,"6,691.00",37,Female,11.35,n/a,3,2,2,3
E-1565,David Nair,Engineering ,QA Analyst,18 Dec 2023,,"6,846.00",58,Male,2.77,3,3,3,3,2
E-2071,Carlos Osei,Sales,Account Executive,19 Aug 2024,25 Sep 2026,5485,22,Female,2.1,3,3,0,5,3
E-2262,Lucas Weber,Sal3s,Account Executive,16/01/2018,,"$5,299",57,Female,8.69,n/a,2,3,2,3
E-2221,Rosa Novak,Sales,Account Executive,20 Jan 2020,NULL,-1,25,Male,6.68,3,3,3,2,high
E-1627,  david IVANOV ,Eng.,Data Engineer,2022/04/06,,-1,37,Female,4.47,3,3,3,3,3
E-1058,CARLOS Nakamura,human resources ,HR Manager,31/05/2024,NULL,"4,901.00",47,Female,2.32,3,2,3,2,3
E-1435,ROSA Kim,Engineering ,QA Analyst,2022-01-09,N/A,7131,41,Male,4.71,3,3,2,medium,2
E-1200,VERA Kowalski,Engineering ,Software Engineer,25/04/2022,,6738,34,Male,4.42,3,2,3,n/a,0
E-1764,LI Kaur,engineering,Support Engineer,2026-04-14,N/A,7066,46,Female,0.45,3,3,high,2,0
E-2118,Noah Nakamura,Sales,Account Executive,03/06/2020,,5493,37,Female,6.31,2,3,3,2,3
E-1568,Julia Silva,Engineering ,QA Analyst,30 Aug 2026,N/A,7187,32,Male,0.07,3,3,3,2,3
E-1642,  priya LINDGREN ,engineering,Data Engineer,20 Jan 2020,,"6,702.00",36,Male,6.68,3,n/a,3,3,3
E-1584,OSCAR Duarte,Engineering ,QA Analyst,18/12/2021,NULL,6256,46,Male,4.77,3,high,3,medium,2
E-1367,Paul Okafor,Eng.,QA Analyst,16 Aug 2026,2026-09-25,"$6,222",33,Male,0.11,3,2,2,2,2
E-1219,SOFIA Ivanov,Eng.,Software Engineer,28/09/2025,NULL,7194,38,Male,0.99,3,3,0,2,3
E-2437,Wei O'Brien,Sal3s,Sales Development Rep,2022/07/25,NULL,"$5,947",45,Male,4.17,3,3,2,3,3
E-1314,Priya O'Brien,Engineering ,Software Engineer,2022-02-18,,6409,61,Male,4.6,3,3,3,2,3
E-2403,Mei Duarte,sales ,Sales Development Rep,2022-08-27,NULL,"$5,917",24,Female,4.08,2,3,2,3,3
E-1468,Fatima Kim,Engineering ,QA Analyst,2015-03-05,NULL,8025,36,Male,11.56,0,3,2,medium,3
E-1730,Carlos Haddad,engineering,Data Engineer,21 Sep 2022,NULL,"7,186.00",29,Male,4.01,3,3,medium,2,2
E-1030,Maria Silva,human resources ,HR Partner,20/04/2024,N/A,"$4,831",48,Male,2.43,3,3,3,3,3
E-1399,Sofia Nair,engineering,QA Analyst,25/02/2017,NULL,"$6,149",57,Female,9.58,3,3,2,3,3
E-1125,Kenji Silva,engineering,Software Engineer,2010/06/26,N/A,5892,34,Male,16.25,5,3,2,3,n/a
E-2056,  fatima ROSSI ,Sal3s,Account Executive,2026/05/20,25/09/2026,5786,28,Female,0.35,3,3,3,3,6
E-1149,Lucas Popescu,Eng.,Software Engineer,2017/07/21,,-1,34,Female,9.18,2,2,3,2,3
E-2353,John Popescu,Sal3s,Sales Development Rep,2026/03/26,2026/09/25,5740,52,Male,0.5,high,3,2,3,3
E-2264,Kenji Popescu,Sales,Account Executive,2021-10-02,,"6,213.00",47,Female,4.98,3,2,2,2,3
E-1327,Nina Duarte,Engineering ,Software Engineer,2023-11-15,N/A,6771,37,Male,2.86,2,2,3,3,2
E-2386,Fatima Osei,Sales,Sales Development Rep,2013-06-25,N/A,"$6,965",36,Female,13.25,2,2,2,3,2
E-2172,GRACE Andersson,sales ,Account Executive,9 Jan 2026,,6086,59,Female,0.71,3,3,3,3,high
E-1332,TALIA Farah,engineering,Software Engineer,27/05/2014,N/A,-1,28,Female,12.33,3,3,2,3,3
E-1845,Miguel Kaur,Engineering ,Support Engineer,4 Nov 2021,NULL,-1,35,Female,4.89,3,3,3,3,2
E-1171,Igor Lindgren,Engineering ,Software Engineer,4 Nov 2016,N/A,7067,29,Female,9.89,3,3,3,3,3
E-1757,Oscar Novak,engineering,Support Engineer,16/08/2026,25 Sep 2026,7256,26,Female,0.11,3,3,3,2,3
E-1444,SVEN Andersson,Eng.,QA Analyst,1 Mar 2022,N/A,6641,34,Female,4.57,3,3,3,0,3
E-2198,  david KIM ,Sales,Account Executive,08/08/2024,NULL,5885,44,Male,2.13,3,2,3,2,2
E-2073,Okafor Novak,sales ,Account Executive,2024-07-17,25/09/2026,6205,62,Female,2.19,3,3,3,3,3
E-1831,Julia Diallo,Engineering ,Support Engineer,2017-02-03,N/A,"8,011.00",39,Male,9.64,2,2,2,3,2
E-2193,PAUL Chen,Sales,Account Executive,2017/01/08,NULL,6831,33,Female,9.71,3,2,3,3,3
E-1660,Fatima Kaur,engineering,Data Engineer,2024-06-03,N/A,6866,36,Female,2.31,3,3,3,2,3
E-1553,Lara Smith,engineering,QA Analyst,02/05/2010,NULL,5705,50,Female,16.4,3,3,2,3,2
E-1291,  emma IVANOV ,engineering,Software Engineer,27 Aug 2007,N/A,6708,38,Male,19.08,3,3,6,high,2
E-1077,Julia Kowalski,Eng.,Software Engineer,2024-07-13,2026/09/25,"$5,789",41,Male,2.2,0,3,3,2,3
E-2394,  rosa KAUR ,Sal3s,Sales Development Rep,2025/09/28,NULL,5864,44,Male,0.99,2,2,2,2,3
E-1657,Okafor Nair,Eng.,Data Engineer,6 Sep 2017,N/A,6863,29,Female,9.05,3,3,3,2,3
E-1098,NOAH Smith,engineering,Software Engineer,30/03/2022,2026-09-25,"$6,144",50,Female,4.49,3,3,3,6,2
E-1715,Umar Weber,engineering,Data Engineer,2020/07/21,NULL,8055,27,Female,6.18,3,3,3,high,3
E-2085,Julia Santos,sales ,Account Executive,09/01/2026,2026/09/25,5821,18,Female,0.71,3,3,medium,3,3
E-2301,Tomas Lindgren,Sales,Account Executive,25/12/2016,N/A,5980,65,Female,9.75,medium,n/a,3,3,3
E-1088,MEI Lindgren,Eng.,Software Engineer,30 Mar 2022,2026/09/25,-1,19,Male,4.49,3,3,3,3,n/a
E-2391,Priya Smith,Sales,Sales Development Rep,2024/05/20,N/A,5764,31,Male,2.35,2,2,2,2,3
E-2191,PRIYA Garcia,sales ,Account Executive,2016/12/10,,5838,43,Male,9.79,2,2,2,3,3
E-1401,Lara Kowalski,Eng.,QA Analyst,22 Jul 2007,NULL,"$6,327",25,Female,19.18,2,3,3,3,3
E-1371,Talia Okafor,engineering,QA Analyst,2024/02/18,2026/09/25,6729,40,Female,2.6,2,3,2,3,3
E-2080,Aisha Garcia,Sal3s,Account Executive,21/07/2026,25 Sep 2026,5764,27,Male,0.18,n/a,3,3,2,2
E-2498,Miguel Okafor,sales ,Sales Manager,2020-03-15,N/A,"$6,457",37,Female,6.53,3,3,3,3,3
E-1649,  hana ANDERSSON ,engineering,Data Engineer,14/12/2013,NULL,6691,48,Female,12.78,n/a,3,3,3,3
E-1353,  paul KOWALSKI ,Eng.,QA Analyst,2023/12/18,25 Sep 2026,-1,33,Male,2.77,3,medium,2,3,2
E-1988,QUINN Andersson,engineering,Engineering Manager,30/03/2007,,7358,27,Female,19.49,2,3,3,6,3
E-1166,  priya WEI ,engineering,Software Engineer,12 Aug 2020,,-1,38,Female,6.12,3,3,3,2,3
E-2395,Lara Nakamura,sales ,Sales Development Rep,27/05/2020,NULL,5713,33,Female,6.33,high,3,2,2,3
E-1176,  rosa NOVAK ,Engineering ,Software Engineer,4 Nov 2016,,6459,40,Female,9.89,3,high,3,3,2
E-2490,ANNA Rossi,Sal3s,Sales Manager,6 Oct 2023,NULL,6492,42,Male,2.97,3,3,high,3,0
E-1434,Noah Rossi,engineering,QA Analyst,06/10/2017,N/A,7295,33,Male,8.97,3,3,3,3,3
E-2213,Lara Smith,Sales,Account Executive,13 Jul 2024,N/A,"$5,829",44,Female,2.2,2,3,2,3,high
E-2299,Sven Duarte,Sal3s,Account Executive,2013/01/23,NULL,6596,43,Female,13.67,2,3,n/a,3,3
E-2229,Sofia Andersson,sales ,Account Executive,2025-10-20,NULL,6498,54,Male,0.93,3,3,3,3,3
E-2019,Zoe Popescu,engineering,Engineering Manager,24/04/2020,NULL,6255,35,Male,6.42,3,3,3,3,3
E-1275,Sven Kim,Engineering ,Software Engineer,14 Dec 2025,N/A,-1,62,Female,0.78,3,3,3,3,3
E-2055,Nina Chen,sales ,Account Executive,07/06/2020,2026-09-25,"5,016.00",19,Male,6.3,2,2,2,n/a,2
E-1006,Tomas Haddad,HR,HR Partner,1 Aug 2026,25/09/2026,4278,34,Female,0.15,3,high,3,3,high
E-2389,Oscar Farah,Sal3s,Sales Development Rep,2017/08/01,N/A,6224,18,Male,9.15,3,2,2,5,2
E-2418,Talia Ivanov,sales ,Sales Development Rep,2017/10/17,NULL,"$6,180",42,Female,8.94,3,2,3,3,2
E-2303,Maria Santos,Sales,Account Executive,10 Sep 2022,,6307,28,Female,4.04,2,2,3,3,3
E-1002,Yusuf Chen,human resources ,HR Partner,11 Feb 2024,25/09/2026,"$4,296",47,Female,2.62,3,2,2,3,3
E-1858,Quinn Garcia,Engineering ,Support Engineer,03/02/2022,NULL,7277,28,Male,4.64,2,3,3,3,high
E-1800,TALIA Kaur,Eng.,Support Engineer,24 May 2022,,5860,49,Male,4.34,2,6,3,3,3
E-2087,Rosa Okafor,Sal3s,Account Executive,2025/11/04,25 Sep 2026,-1,53,Male,0.89,2,0,6,3,2
E-1836,Fatima Smith,Eng.,Support Engineer,3 Jul 2014,NULL,"$8,274",34,Male,12.23,3,2,3,3,2
E-2001,ZOE Farah,Eng.,Engineering Manager,2010-03-01,,6931,33,Male,16.57,n/a,n/a,3,3,3
E-1094,Mei Okafor,Eng.,Software Engineer,29/09/2023,25 Sep 2026,6102,18,Male,2.99,3,3,3,3,3
E-2129,Sven Duarte,Sales,Account Executive,2020-05-27,,6693,34,Female,6.33,3,high,3,0,3
E-1617,Okafor Rossi,Eng.,Data Engineer,02/01/2024,N/A,"6,331.00",47,Male,2.73,3,5,3,2,3
E-1115,Hana Diallo,Engineering ,Software Engineer,09/05/2022,,"$7,204",50,Female,4.38,n/a,2,2,3,2
E-1218,JOHN O'Brien,Engineering ,Software Engineer,2025-12-21,NULL,"6,981.00",43,Male,0.76,3,3,3,3,3
E-1760,James O'Brien,Engineering ,Support Engineer,13 Jul 2020,NULL,"$7,183",33,Male,6.2,2,2,medium,3,3
E-1378,  miguel OSEI ,Eng.,QA Analyst,2024/05/09,2026-09-25,5170,31,Female,2.38,3,3,3,n/a,3
E-1073,Nadia Weber,Engineering ,Software Engineer,2026-05-13,2026-09-25,6216,19,Female,0.37,3,3,3,2,3
E-2173,Maria Kowalski,Sales,Account Executive,1 Mar 2026,,5361,44,Female,0.57,3,2,3,3,3
E-2173,MARIA KOWALSKI,Sales,Account Executive,1 Mar 2026,,5361,44,Female,0.57,3,2,3,3,3
E-1025,Paul Smith,HR,HR Partner,2013/01/16,N/A,5668,24,Male,13.69,3,3,2,3,3
E-2254,Kenji Novak,Sal3s,Account Executive,18/02/2022,N/A,5689,36,Female,4.6,3,2,3,3,3
E-2025,LUCAS Lindgren,Sales,Account Executive,2024/01/02,25 Sep 2026,6024,18,Male,2.73,3,2,3,2,2
E-1460,Grace Novak,engineering,QA Analyst,2026-03-15,N/A,6843,46,Female,0.53,3,2,3,3,2
E-1732,Okafor Silva,Engineering ,Data Engineer,2026/01/16,,"6,686.00",37,Male,0.69,3,3,3,3,3
E-1484,Lucas Osei,Engineering ,QA Analyst,2026/03/23,N/A,7374,37,Male,0.51,2,2,3,3,3
E-1341,Carlos Lindgren,Eng.,QA Analyst,2026-05-09,25/09/2026,5725,51,Male,0.38,2,3,3,2,2
E-2242,Emma Duarte,sales ,Account Executive,2020-04-09,NULL,6146,38,Female,6.46,3,3,3,3,3
E-1766,Tomas Farah,engineering,Support Engineer,4 Nov 2019,N/A,-1,27,Female,6.89,3,3,2,3,3
E-1841,Quinn Okafor,Engineering ,Support Engineer,2021/11/08,N/A,"$6,722",54,Male,4.88,3,2,3,2,2
E-1422,Lara Nair,Eng.,QA Analyst,2022/05/20,NULL,6567,48,Female,4.35,2,2,2,3,3
E-1802,PRIYA Weber,engineering,Support Engineer,6 Oct 2025,NULL,6642,61,Male,0.97,3,high,3,3,3
E-1854,Carlos Smith,Eng.,Support Engineer,2022/09/14,,"7,026.00",33,Male,4.03,2,3,2,2,3
E-1427,CARLOS Silva,Engineering ,QA Analyst,22/06/2020,N/A,"6,463.00",45,Female,6.26,3,3,0,3,2
E-1912,Nina Okafor,Engineering ,Engineering Lead,26 Mar 2022,N/A,7523,23,Male,4.5,3,3,3,3,3
E-1607,Igor Andersson,engineering,Data Engineer,18 Dec 2025,,6664,29,Female,0.77,high,3,3,3,2
E-1160,  rosa NAIR ,Eng.,Software Engineer,2024/08/12,NULL,6891,32,Female,2.12,2,medium,3,3,3
E-1655,Priya Kaur,engineering,Data Engineer,14 Oct 2019,NULL,"6,096.00",40,Female,6.95,high,high,2,3,5
E-2261,Aisha Duarte,sales ,Account Executive,9 Apr 2024,NULL,6481,36,Male,2.46,3,2,3,3,3
E-1119,MEI Santos,Engineering ,Software Engineer,22 Nov 2021,NULL,7025,20,Female,4.84,n/a,0,2,3,3
E-2349,Okafor Novak,Sales,Account Executive,2013/09/25,NULL,-1,47,Female,13.0,3,2,3,3,3
E-2139,Petra O'Brien,Sales,Account Executive,17 Jul 2020,NULL,6151,42,Female,6.19,2,3,3,n/a,3
E-2068,EMMA Nair,sales ,Account Executive,2022/03/30,2026-09-25,5594,32,Male,4.49,3,3,3,3,3
E-1980,Julia O'Brien,Engineering ,Engineering Manager,3 Jun 2024,N/A,7169,54,Male,2.31,2,2,3,3,3
E-1664,  miguel NAKAMURA ,Engineering ,Data Engineer,29/02/2024,N/A,7213,52,Male,2.57,3,3,3,3,3
E-2119,Priya Lindgren,Sal3s,Account Executive,2022/08/16,NULL,"$6,413",29,Female,4.11,3,3,3,3,0
E-1060,  ivan O'BRIEN ,Eng.,Software Engineer,24/05/2022,25/09/2026,"$5,038",32,Male,4.34,3,high,3,3,n/a
E-2078,Umar Kowalski,Sales,Account Executive,28 Oct 2025,25 Sep 2026,6345,42,Female,0.91,2,3,high,2,2
E-1473,Wei Nakamura,Eng.,QA Analyst,17 Apr 2020,NULL,6955,31,Male,6.44,3,3,3,3,3
E-1253,  sven KAUR ,engineering,Software Engineer,2013/12/18,N/A,6969,49,Male,12.77,2,2,2,3,3
E-2457,NOAH Kowalski,sales ,Sales Manager,2020/05/09,,"$6,500",43,Female,6.38,2,3,3,2,3
E-1998,Lara Popescu,Engineering ,Engineering Manager,29/06/2017,NULL,"7,399.00",64,Female,9.24,3,3,5,3,3
E-1310,Miguel Popescu,Engineering ,Software Engineer,2024-01-24,NULL,8006,33,Female,2.67,high,3,3,2,3
E-1724,GRACE Lindgren,engineering,Data Engineer,2015/08/23,N/A,6372,55,Female,11.09,3,3,3,2,3
E-1819,  carlos GARCIA ,Eng.,Support Engineer,2020/07/06,,7367,33,Male,6.22,2,3,3,3,high
E-1409,Ivan Weber,Engineering ,QA Analyst,2024-05-23,N/A,6501,27,Female,2.34,2,3,2,2,3
E-1306,Umar Santos,Eng.,Software Engineer,2024/02/18,NULL,"7,567.00",28,Male,2.6,3,3,3,2,2
E-1520,YUSUF Farah,Eng.,QA Analyst,2023-11-23,,"6,356.00",36,Female,2.84,3,2,2,2,n/a
E-2149,Mei Diallo,Sal3s,Account Executive,7 Jun 2026,N/A,6145,47,Female,0.3,3,3,3,3,3
E-1909,Tomas Weber,engineering,Engineering Lead,10/12/2021,,7533,46,Female,4.79,3,3,2,3,3
E-2340,Grace Smith,sales ,Account Executive,1 Aug 2020,NULL,"$6,420",31,Male,6.15,3,high,n/a,3,3
E-2133,Kenji Andersson,sales ,Account Executive,22/02/2022,,6417,55,Male,4.59,3,2,3,3,3
E-2348,Ivan Popescu,Sal3s,Account Executive,12/03/2026,,"$7,067",38,Female,0.54,3,3,3,3,3
E-2489,Hana Kaur,Sales,Sales Manager,2018/08/09,,"$5,304",38,Male,8.13,2,3,3,3,3
E-2441,  emma NAIR ,Sal3s,Sales Development Rep,2015-02-25,,6139,35,Male,11.58,3,2,2,high,3
E-1500,Igor Duarte,engineering,QA Analyst,2022/01/09,NULL,7756,23,Female,4.71,3,3,2,3,2
E-2406,  mei WEI ,sales ,Sales Development Rep,24 Oct 2006,N/A,5686,59,Male,19.92,2,2,2,2,3
E-2333,  quinn POPESCU ,sales ,Account Executive,25 Jul 2006,NULL,-1,41,Female,20.17,2,6,2,3,3
E-1621,LI Nakamura,Eng.,Data Engineer,2019-12-07,N/A,"6,509.00",51,Male,6.8,3,2,3,3,3
E-1010,IVAN Garcia,HR,HR Partner,07/07/2026,2026-09-25,-1,43,Female,0.22,2,3,3,3,3
E-1362,Umar Novak,Eng.,QA Analyst,2025/12/10,2026-09-25,-1,33,Female,0.79,3,3,n/a,2,3
E-1045,LUCAS Novak,HR,HR Partner,2021/10/09,,5732,47,Female,4.96,2,2,3,3,3
E-1424,Carlos Rossi,Engineering ,QA Analyst,2025/11/04,N/A,-1,47,Female,0.89,0,2,2,3,n/a
E-1234,IVAN Chen,engineering,Software Engineer,21/09/2005,NULL,7344,33,Male,21.01,3,3,3,3,3
E-1264,JAMES O'Brien,Eng.,Software Engineer,2022-08-01,NULL,"$8,225",35,Male,4.15,3,3,3,n/a,2
E-1616,MIGUEL Wei,engineering,Data Engineer,2024-08-01,N/A,7981,40,Female,2.15,3,3,3,2,2
E-1054,SVEN Andersson,Human Resources,HR Manager,2020-07-24,N/A,"$5,451",30,Male,6.17,4,3,3,2,3
E-1339,EMMA Ivanov,engineering,Software Engineer,2026/09/07,N/A,7835,40,Male,0.05,3,3,2,3,3
E-1296,Carlos Rossi,Eng.,Software Engineer,13 Jan 2020,N/A,-1,39,Male,6.7,3,3,3,high,2
E-1014,Nina Okafor,human resources ,HR Partner,2011/10/24,NULL,"5,053.00",29,Female,14.92,3,3,3,3,2
E-2072,VERA Farah,sales ,Account Executive,2026-01-23,25 Sep 2026,5947,33,Male,0.67,3,n/a,3,3,3
E-1894,Miguel Okafor,engineering,Engineering Lead,6 Apr 2022,,"$7,618",40,Female,4.47,2,3,3,3,3
E-2030,  oscar DIALLO ,Sal3s,Account Executive,2026/03/12,2026/09/25,6645,27,Male,0.54,3,5,3,3,3
E-2323,Miguel Kowalski,sales ,Account Executive,1 Nov 2019,NULL,"5,876.00",25,Male,6.9,3,2,3,3,3
E-2170,ANNA Kowalski,Sal3s,Account Executive,2022/04/21,N/A,6688,47,Female,4.43,2,2,3,2,2
E-1436,  yusuf ANDERSSON ,Eng.,QA Analyst,2022-04-10,,7350,23,Male,4.46,2,3,3,n/a,2
E-1907,Ivan Kim,Engineering ,Engineering Lead,2026-03-01,NULL,"$6,353",24,Male,0.57,3,3,3,high,3
E-1907,IVAN KIM,Engineering ,Engineering Lead,2026-03-01,NULL,"$6,353",24,Male,0.57,3,3,3,high,3
E-1027,Vera Duarte,human resources ,HR Partner,2026/08/05,N/A,5312,35,Female,0.14,3,3,2,3,3
E-1131,Zoe Rossi,Eng.,Software Engineer,2021-11-11,,6489,34,Female,4.87,5,2,3,3,2
E-1259,Kenji Haddad,Eng.,Software Engineer,24 Apr 2024,NULL,6387,28,Female,2.42,high,3,2,3,high
E-2248,Rosa Garcia,Sal3s,Account Executive,2017/03/30,,"6,322.00",31,Male,9.49,3,3,3,3,3
E-1646,Talia Smith,engineering,Data Engineer,2020/01/27,,"7,058.00",31,Female,6.66,3,3,3,3,3
E-2023,Fatima Garcia,sales ,Account Executive,3 Oct 2023,25 Sep 2026,6206,40,Female,2.98,3,2,3,3,3
